Episode,Cumulative Reward,Episode Length,Entropy
673,38.49999999999999,20,0.06967757409438491
674,38.49999999999999,20,0.08165446785278618
675,38.49999999999999,20,0.060664854291826484
676,38.49999999999999,20,0.05085227838717401
677,37.300000000000004,20,0.37119723185896875
678,38.49999999999999,20,0.058138268440961836
679,38.1,20,0.2336854824796319
680,38.49999999999999,20,0.07936501558870077
681,38.49999999999999,20,0.0677375653758645
682,38.49999999999999,20,0.10328535735607147
683,37.699999999999996,20,0.2961313610896468
684,38.49999999999999,20,0.09441697224974632
685,37.900000000000006,20,0.3130442760884762
686,38.49999999999999,20,0.09048365945927798
687,37.89999999999999,20,0.3110201908275485
688,38.49999999999999,20,0.0546679129358381
689,37.50000000000001,20,0.3160967878997326
690,38.49999999999999,20,0.059139914251863955
691,38.49999999999999,20,0.1804553061723709
692,38.49999999999999,20,0.07252635145559908
693,38.49999999999999,20,0.056303777173161505
694,38.49999999999999,20,0.09200132014229893
695,38.49999999999999,20,0.1530874166637659
696,38.1,20,0.3004211388528347
697,38.49999999999999,20,0.11869837101548911
698,37.89999999999999,20,0.21216300930827856
699,38.49999999999999,20,0.09779741726815701
700,37.29999999999999,20,0.28194763157516717
701,38.49999999999999,20,0.05796294035390019
702,38.49999999999999,20,0.0645683269482106
703,38.49999999999999,20,0.0582418458070606
704,37.89999999999999,20,0.236389921605587
705,38.49999999999999,20,0.07902251416817307
706,38.49999999999999,20,0.06295103491283953
707,38.49999999999999,20,0.1119251199066639
708,38.49999999999999,20,0.060685406904667616
709,38.49999999999999,20,0.07096441071480512
710,38.49999999999999,20,0.22918610461056232
711,38.49999999999999,20,0.05363525375723839
712,38.49999999999999,20,0.08434998821467161
713,38.49999999999999,20,0.06040550172328949
714,38.49999999999999,20,0.05619802670553327
715,38.49999999999999,20,0.07777058957144618
716,38.49999999999999,20,0.1066845559515059
717,38.49999999999999,20,0.05989517271518707
718,38.49999999999999,20,0.11052975337952375
719,38.49999999999999,20,0.06596996607258916
720,38.49999999999999,20,0.15040374286472796
721,38.49999999999999,20,0.1399780030362308
722,38.49999999999999,20,0.056348441168665886
723,38.49999999999999,20,0.21932927817106246
724,37.89999999999999,20,0.21826619179919363
725,38.49999999999999,20,0.0631183907855302
726,37.7,20,0.3518274512141943
727,38.49999999999999,20,0.06925531416200101
728,38.1,20,0.19689117828384042
729,38.49999999999999,20,0.07556637953966856
730,38.49999999999999,20,0.06798572950065136
731,38.49999999999999,20,0.06418118593282998
732,38.49999999999999,20,0.07855263017117978
733,38.49999999999999,20,0.23604105915874243
734,38.49999999999999,20,0.07174778562039137
735,38.49999999999999,20,0.08075544936582446
736,38.49999999999999,20,0.07509787902235984
737,38.49999999999999,20,0.06825183928012848
738,38.49999999999999,20,0.07434258973225952
739,38.49999999999999,20,0.060381766455247995
740,37.89999999999999,20,0.27692540902644397
741,38.49999999999999,20,0.10985507415607572
742,38.49999999999999,20,0.05231427955441177
743,38.49999999999999,20,0.07092235125601291
744,38.1,20,0.24238952212035655
745,37.49999999999999,20,0.3358123252168298
746,38.49999999999999,20,0.0759204315021634
747,38.49999999999999,20,0.0806585239712149
748,38.49999999999999,20,0.09325015293434262
749,38.49999999999999,20,0.06938423071987927
750,38.49999999999999,20,0.061925043677911164
751,38.49999999999999,20,0.07849642308428884
752,38.49999999999999,20,0.07655520560219883
753,38.49999999999999,20,0.0608993757981807
754,37.7,20,0.28600345477461814
755,38.49999999999999,20,0.07190805859863758
756,38.49999999999999,20,0.060425183502957225
757,38.49999999999999,20,0.1419797466136515
758,38.49999999999999,20,0.08526088306680321
759,38.49999999999999,20,0.15288120806217192
760,38.49999999999999,20,0.05297292433679104
761,38.49999999999999,20,0.06733311098068953
762,38.49999999999999,20,0.08060725023970008
763,38.49999999999999,20,0.05810958556830883
764,38.49999999999999,20,0.07951399739831685
765,38.49999999999999,20,0.07010747599415482
766,37.89999999999999,20,0.20371247055009006
767,38.49999999999999,20,0.1648246206343174
768,38.49999999999999,20,0.0648352213203907
769,38.49999999999999,20,0.08352882075123488
770,38.49999999999999,20,0.1472099419683218
771,38.49999999999999,20,0.11812212271615863
772,38.49999999999999,20,0.07008585906587542
773,37.300000000000004,20,0.39041280671954154
774,38.49999999999999,20,0.1213114783167839
775,38.49999999999999,20,0.06621324038133025
776,38.49999999999999,20,0.06587145891971886
777,37.89999999999999,20,0.2783395843580365
778,38.49999999999999,20,0.09973047422245145
779,38.49999999999999,20,0.06536064012907446
780,38.49999999999999,20,0.15743675604462623
781,37.89999999999999,20,0.2684675997123122
782,38.49999999999999,20,0.05415186104364693
783,38.49999999999999,20,0.05721843228675425
784,38.49999999999999,20,0.06940492512658239
785,38.49999999999999,20,0.14930222276598215
786,38.49999999999999,20,0.059191777696833016
787,38.49999999999999,20,0.061199411284178495
788,38.49999999999999,20,0.08127285093069077
789,38.49999999999999,20,0.10987244164571167
790,38.49999999999999,20,0.17187018189579248
791,38.49999999999999,20,0.06206388622522354
792,38.49999999999999,20,0.13020360562950373
793,38.49999999999999,20,0.08090351466089488
794,38.49999999999999,20,0.10907444730401039
795,38.49999999999999,20,0.0982415764592588
796,38.49999999999999,20,0.10457943510264159
797,38.49999999999999,20,0.05979737676680088
798,38.49999999999999,20,0.10068893311545253
799,38.49999999999999,20,0.11858354061841965
800,38.49999999999999,20,0.10334984697401524
801,38.49999999999999,20,0.06033804561011493
802,38.49999999999999,20,0.186626691929996
803,38.49999999999999,20,0.06065803770907223
804,37.49999999999999,20,0.33944333121180537
805,38.49999999999999,20,0.0714087366592139
806,37.7,20,0.3037698622792959
807,38.49999999999999,20,0.059045187290757896
808,38.49999999999999,20,0.059095366206020114
809,38.49999999999999,20,0.07118701445870101
810,38.49999999999999,20,0.16317115239799024
811,37.900000000000006,20,0.3327904656529427
812,38.49999999999999,20,0.08420061767101288
813,38.49999999999999,20,0.06141599197871983
814,38.49999999999999,20,0.12999420687556268
815,38.49999999999999,20,0.0682813833002001
816,38.49999999999999,20,0.09547118889167905
817,38.49999999999999,20,0.06086619896814227
818,38.49999999999999,20,0.05325427846983075
819,38.49999999999999,20,0.0898797845467925
820,38.49999999999999,20,0.18982202503830195
821,38.49999999999999,20,0.06603790391236544
822,38.49999999999999,20,0.22834732979536057
823,38.49999999999999,20,0.059502005204558374
824,38.49999999999999,20,0.07235479289665818
825,38.49999999999999,20,0.23653919994831085
826,38.49999999999999,20,0.23748596310615538
827,38.49999999999999,20,0.07599009992554784
828,38.49999999999999,20,0.07618085211142897
829,38.49999999999999,20,0.11971975602209568
830,38.49999999999999,20,0.06717037013731897
831,38.49999999999999,20,0.05969619862735272
832,38.49999999999999,20,0.1312857698649168
833,38.49999999999999,20,0.18640183955430983
834,38.49999999999999,20,0.0610526486299932
835,38.49999999999999,20,0.0842791136354208
836,38.49999999999999,20,0.17877661287784577
837,38.49999999999999,20,0.06787693412043154
838,38.49999999999999,20,0.07795893140137196
839,38.49999999999999,20,0.21847644876688718
840,38.49999999999999,20,0.11319931354373694
841,38.49999999999999,20,0.05941405575722456
842,38.49999999999999,20,0.14250927977263927
843,38.49999999999999,20,0.058425024757161735
844,38.49999999999999,20,0.09301458969712258
845,38.49999999999999,20,0.18993199225515128
846,38.49999999999999,20,0.19223843850195407
847,38.49999999999999,20,0.05959138609468937
848,38.49999999999999,20,0.060088232485577465
849,38.49999999999999,20,0.06285127555020154
850,38.49999999999999,20,0.14213053435087203
851,38.49999999999999,20,0.05524490075185895
852,38.49999999999999,20,0.05962295727804303
853,38.49999999999999,20,0.08338647894561291
854,38.49999999999999,20,0.06859826892614365
855,37.7,20,0.3764716938138008
856,38.49999999999999,20,0.1243282361421734
857,38.49999999999999,20,0.05465683131478727
858,37.49999999999999,20,0.3340567346662283
859,38.1,20,0.3801894225180149
860,38.1,20,0.1686358436010778
861,38.49999999999999,20,0.1149820115417242
862,37.699999999999996,20,0.3494040107354522
863,38.49999999999999,20,0.18528594113886357
864,38.49999999999999,20,0.0709332415368408
865,38.49999999999999,20,0.10333114014938474
866,38.1,20,0.29460453633219
867,38.49999999999999,20,0.06750490805134177
868,38.49999999999999,20,0.0722490488551557
869,38.49999999999999,20,0.17516961731016636
870,38.49999999999999,20,0.08122609201818705
871,38.49999999999999,20,0.0898520365357399
872,38.49999999999999,20,0.07894036513753236
873,37.89999999999999,20,0.253947533108294
874,38.49999999999999,20,0.06272726305760443
875,37.89999999999999,20,0.2081848917528987
876,37.89999999999999,20,0.24506007013842462
877,38.49999999999999,20,0.13439624048769475
878,38.49999999999999,20,0.18180604018270968
879,38.49999999999999,20,0.09578277431428432
880,38.49999999999999,20,0.0692164903972298
881,37.89999999999999,20,0.23953297445550562
882,38.49999999999999,20,0.08618772225454449
883,38.49999999999999,20,0.12878516586497427
884,38.49999999999999,20,0.11244372609071433
885,38.49999999999999,20,0.08019709344953299
886,38.49999999999999,20,0.11523620402440429
887,38.49999999999999,20,0.08085914920084178
888,38.49999999999999,20,0.07621035166084766
889,38.49999999999999,20,0.0712954924441874
890,38.49999999999999,20,0.06557170557789505
891,37.50000000000001,20,0.37831800654530523
892,38.49999999999999,20,0.06331812641583383
893,38.49999999999999,20,0.052432157285511496
894,38.49999999999999,20,0.06067621260881424
895,38.49999999999999,20,0.056206437712535265
896,38.49999999999999,20,0.08736949949525297
897,38.49999999999999,20,0.07925216257572174
898,38.49999999999999,20,0.23200104907155036
899,38.49999999999999,20,0.06673982348293066
900,38.49999999999999,20,0.06524194935336709
901,38.49999999999999,20,0.05534919798374176
902,38.49999999999999,20,0.058462100988253954
903,38.49999999999999,20,0.09835267066955566
904,38.49999999999999,20,0.16319256722927095
905,38.49999999999999,20,0.0819985386915505
906,38.49999999999999,20,0.06092300768941641
907,38.49999999999999,20,0.10745420474559068
908,38.49999999999999,20,0.06282372740097344
909,38.49999999999999,20,0.144531936571002
910,38.49999999999999,20,0.06392725431360305
911,38.49999999999999,20,0.07540519526228309
912,38.49999999999999,20,0.07792330961674451
913,38.49999999999999,20,0.05937054855749011
914,38.49999999999999,20,0.12836602749302983
915,38.49999999999999,20,0.06500563840381801
916,38.49999999999999,20,0.05560432253405452
917,38.49999999999999,20,0.059926620498299596
918,38.49999999999999,20,0.18807483669370412
919,38.49999999999999,20,0.1267860564403236
920,38.49999999999999,20,0.19916448667645453
921,38.49999999999999,20,0.07874133503064513
922,38.49999999999999,20,0.05861211041919887
923,38.49999999999999,20,0.0925976725295186
924,38.49999999999999,20,0.15075747845694423
925,38.49999999999999,20,0.0630545096937567
926,38.49999999999999,20,0.14106556037440895
927,38.49999999999999,20,0.06910952432081104
928,38.49999999999999,20,0.0633629618678242
929,37.300000000000004,20,0.4037202663719654
930,38.49999999999999,20,0.057485409639775754
931,38.49999999999999,20,0.06826637689955532
932,37.89999999999999,20,0.22512820577248932
933,38.49999999999999,20,0.12426036121323705
934,38.49999999999999,20,0.05188682610169053
935,38.49999999999999,20,0.056380617106333374
936,37.89999999999999,20,0.24542180793359875
937,38.49999999999999,20,0.11028391364961862
938,38.49999999999999,20,0.10681244283914566
939,38.49999999999999,20,0.1654558865353465
940,38.49999999999999,20,0.06832251506857574
941,37.89999999999999,20,0.1920567608438432
942,38.49999999999999,20,0.08141022101044655
943,38.49999999999999,20,0.17049435023218393
944,38.49999999999999,20,0.09106101635843515
945,38.49999999999999,20,0.060040900204330686
946,38.49999999999999,20,0.09670081678777934
947,38.49999999999999,20,0.07971396101638675
948,38.49999999999999,20,0.06101864203810692
949,38.49999999999999,20,0.08678274694830179
950,38.49999999999999,20,0.06496403170749546
951,38.49999999999999,20,0.061416977643966676
952,38.49999999999999,20,0.09177091349847614
953,38.49999999999999,20,0.07481648111715913
954,37.89999999999999,20,0.2492102414369583
955,38.49999999999999,20,0.11062211664393544
956,38.49999999999999,20,0.07473990856669843
957,38.49999999999999,20,0.07645963076502085
958,38.49999999999999,20,0.05626952392049134
959,38.49999999999999,20,0.07062825448811054
960,38.49999999999999,20,0.0651460865046829
961,38.49999999999999,20,0.06721278624609113
962,38.49999999999999,20,0.061480446299538014
963,38.49999999999999,20,0.05888915793038905
964,38.49999999999999,20,0.06447825585491955
965,38.49999999999999,20,0.05822860589250922
966,38.49999999999999,20,0.07465715650469065
967,38.49999999999999,20,0.11577349705621601
968,37.7,20,0.33490197621285916
969,38.49999999999999,20,0.2030068591237068
970,38.49999999999999,20,0.06366503052413464
971,38.49999999999999,20,0.059045599214732646
972,38.49999999999999,20,0.07891913214698434
973,38.49999999999999,20,0.08413643464446068
974,38.49999999999999,20,0.058477330533787605
975,38.49999999999999,20,0.0720255484804511
976,38.49999999999999,20,0.07757905842736364
977,38.49999999999999,20,0.09307608669623732
978,38.49999999999999,20,0.1280457129701972
979,38.49999999999999,20,0.06239968887530267
980,38.49999999999999,20,0.06310248803347349
981,38.49999999999999,20,0.18156521078199148
982,38.49999999999999,20,0.14825437255203724
983,38.49999999999999,20,0.06347827329300344
984,38.49999999999999,20,0.07014255602844059
985,38.49999999999999,20,0.05531533630564809
986,38.49999999999999,20,0.05136840767227113
987,38.49999999999999,20,0.07699433299712836
988,38.49999999999999,20,0.09415595908649266
989,38.49999999999999,20,0.07372378576546908
990,37.89999999999999,20,0.2627787781879306
991,37.49999999999999,20,0.3384718427434564
992,38.49999999999999,20,0.12028405703604221
993,38.49999999999999,20,0.06465943902730942
994,38.49999999999999,20,0.05186935635283589
995,38.49999999999999,20,0.17947395145893097
996,38.49999999999999,20,0.05347481938079
997,38.49999999999999,20,0.06507155327126384
998,38.49999999999999,20,0.07436342556029558
999,38.49999999999999,20,0.08373960582539439
1000,38.49999999999999,20,0.18820912390947342
