#{"t_start": 1743683177.9754236, "env_id": "None"}
r,l,t
-1.9,20,29.846848
-11.9,20,29.872851
3.3,20,29.899786
16.7,5,29.909695
16.7,5,29.917202
10.3,20,29.977207
6.1,20,30.018855
15.9,20,30.060157
20.7,20,30.102013
16.5,20,30.133942
8.1,20,30.171869
24.5,15,30.195726
-14.7,20,30.224672
-17.7,20,30.258039
1.1,20,30.287261
-3.7,20,30.311759
-15.9,20,30.340672
15.7,20,30.370382
0.1,20,30.399976
0.3,20,30.429678
-0.3,20,30.472662
19.8,6,30.479855
3.1,20,30.512537
-15.7,20,30.544307
23.5,19,30.578682
-9.1,20,30.609968
-17.5,20,30.633083
-12.3,20,30.663558
-13.9,20,30.691112
-19.7,20,30.726073
2.7,20,30.74974
15.3,20,30.795323
17.5,5,30.799835
23.1,20,30.82512
-2.9,20,30.83968
4.3,20,30.871661
1.1,20,30.907063
3.9,20,30.939824
-4.7,20,30.972351
-6.7,20,30.996187
-9.1,20,31.026598
15.7,14,31.046773
4.3,20,31.065495
-7.7,20,31.08546
2.9,20,31.108381
-0.5,20,31.135633
24.3,11,31.14705
17.7,9,31.162607
9.9,20,31.195443
18.1,7,31.199726
14.9,12,31.215292
13.3,12,31.269935
-14.9,20,31.293574
2.3,20,31.317055
-0.5,20,31.339768
9.1,20,31.35909
-3.1,20,31.382806
10.1,20,31.410467
12.1,20,31.442078
-2.9,20,31.470282
-13.9,20,31.499965
22.7,10,31.518141
-14.7,20,31.54583
-3.9,20,31.569764
25.9,13,31.583995
12.9,20,31.609834
-6.9,20,31.633251
27.5,18,31.659924
1.7,20,31.688284
9.9,20,31.710471
16.7,20,31.733729
30.9,9,31.7403
0.9,20,31.769888
-8.7,20,31.791632
-23.7,20,31.812686
-2.7,20,31.836304
16.3,10,31.844904
-7.3,20,31.864932
10.7,20,31.879766
1.7,20,31.904179
18.9,20,31.931509
8.5,20,31.958158
-0.9,20,31.988228
19.2,4,31.993758
26.7,19,32.021586
10.7,20,32.044881
-10.3,20,32.068967
22.9,16,32.08494
9.3,20,32.22272
1.7,20,32.242791
12.1,20,32.264567
15.5,10,32.272079
-6.3,20,32.289593
14.7,19,32.306055
5.9,20,32.323308
-7.1,20,32.34373
-7.5,20,32.360976
-23.3,20,32.377151
-7.9,20,32.394636
4.5,20,32.411695
21.9,7,32.476485
-9.7,20,32.500626
-12.3,20,32.522824
-1.1,20,32.547131
12.3,20,32.566942
6.1,20,32.589723
-0.5,20,32.613856
6.9,20,32.634962
-10.1,20,32.660522
21.1,13,32.679934
12.7,20,32.701742
16.1,20,32.721788
-6.7,20,32.743218
-11.3,20,32.760824
-27.9,20,32.780651
26.7,12,32.792478
-10.3,20,32.813983
-7.3,20,32.833072
25.5,20,32.853611
-10.9,20,32.871641
18.1,20,32.894352
9.7,20,32.916406
26.3,15,32.938154
-14.5,20,32.961985
4.7,20,32.992111
8.5,20,33.02791
-2.1,20,33.060571
8.1,20,33.100801
0.9,20,33.133469
20.5,11,33.149594
-10.7,20,33.176739
23.9,20,33.206184
-12.1,20,33.230601
0.9,20,33.258872
-5.9,20,33.283416
14.9,20,33.299928
0.1,20,33.327155
-21.9,20,33.349627
-3.9,20,33.376886
19.5,11,33.393477
0.7,20,33.428615
9.1,20,33.494454
10.3,20,33.524473
26.7,14,33.549116
22.1,15,33.572612
0.3,20,33.603718
1.9,20,33.627929
-3.1,20,33.649604
-25.9,20,33.674127
23.1,14,33.685056
-3.5,20,33.708248
12.1,20,33.729833
-0.1,20,33.752432
5.7,20,33.77552
17.9,13,33.792559
-7.9,20,33.811591
-3.3,20,33.835269
27.9,12,33.848246
11.5,20,33.869869
12.9,20,33.895762
-14.7,20,33.923149
-10.5,20,33.95583
-9.1,20,33.991038
14.5,18,34.024052
25.5,9,34.037556
-7.1,20,34.059506
9.5,20,34.095961
20.9,20,34.126804
13.1,20,34.166939
-13.3,20,34.199865
13.3,15,34.221456
-9.9,20,34.25782
31.5,14,34.280544
1.1,20,34.323214
-8.1,20,34.354818
0.9,20,34.388112
-8.5,20,34.423116
-10.3,20,34.461814
9.1,20,34.497697
-19.1,20,34.52969
-4.7,20,34.576349
4.9,20,34.60991
16.4,8,34.623484
-1.7,20,34.655781
2.1,20,34.682999
-11.1,20,34.713069
7.9,20,34.743279
-6.5,20,34.772444
-2.5,20,34.79985
-2.7,20,34.836691
8.1,20,34.86447
-0.3,20,34.885288
24.7,17,34.908766
-3.5,20,34.931311
20.1,20,34.954903
23.1,20,35.010635
-3.1,20,35.050856
7.7,20,35.079899
-3.1,20,35.110791
-1.3,20,35.137131
-11.1,20,35.165577
19.5,14,35.18206
4.1,20,35.206913
-3.3,20,35.230456
-11.7,20,35.254492
1.1,20,35.274387
25.7,20,35.294948
-7.9,20,35.317976
-14.5,20,35.329491
14.1,7,35.344635
24.2,8,35.357275
29.3,15,35.378149
24.3,15,35.399701
-13.9,20,35.427428
-7.9,20,35.451928
-3.7,20,35.479512
-4.1,20,35.513556
-13.9,20,35.543609
4.9,20,35.57341
-0.1,20,35.601846
11.5,13,35.628018
4.9,20,35.655499
0.9,20,35.681922
27.7,14,35.698149
24.5,19,35.731056
9.9,20,35.760389
17.7,14,35.782115
27.3,15,35.801698
-13.9,20,35.835091
-9.3,20,35.854669
5.1,20,35.877107
21.9,20,35.901869
13.3,20,35.929594
-3.7,20,35.953149
-2.9,20,35.979754
9.3,20,36.013599
26.9,13,36.045119
19.2,4,36.0517
-13.9,20,36.086874
-9.7,20,36.117034
19.7,17,36.14252
-2.1,20,36.168068
5.5,20,36.189734
4.7,20,36.2143
8.5,20,36.243124
14.7,9,36.251047
30.7,12,36.263413
15.3,20,36.28146
-9.9,20,36.302452
5.7,20,36.321937
28.7,17,36.366028
9.1,17,36.390544
14.9,20,36.476073
-4.5,20,36.510749
-15.7,20,36.53189
-20.5,20,36.56515
8.1,20,36.598695
10.3,20,36.624672
10.9,20,36.643721
0.3,20,36.66696
8.9,20,36.691858
18.9,19,36.711289
-11.9,20,36.73549
12.9,14,36.757688
7.7,20,36.785151
14.5,15,36.809853
-3.1,20,36.838081
12.9,20,36.867228
-1.5,20,36.894652
0.3,20,36.921365
19.3,20,36.946771
19.9,20,36.983856
-9.7,20,37.014093
4.9,20,37.040045
-3.7,20,37.070146
11.1,20,37.099698
23.5,20,37.125461
-0.1,20,37.153806
15.5,20,37.174627
7.7,20,37.194805
0.9,20,37.21961
-10.7,20,37.244932
-13.9,20,37.268177
11.9,12,37.280114
-2.3,20,37.29974
0.5,20,37.324406
9.9,20,37.3435
17.7,11,37.351973
-7.9,20,37.37565
11.1,20,37.392608
2.9,20,37.414846
20.7,9,37.428523
-3.5,20,37.452362
-2.1,20,37.474095
-5.9,20,37.496725
8.7,20,37.525343
-11.9,20,37.553631
0.1,20,37.579517
-14.9,20,37.606883
-6.1,20,37.629874
-0.9,20,37.663747
15.5,20,37.687165
8.7,20,37.794596
-10.7,20,37.823645
26.7,20,37.856336
1.1,20,37.909678
26.7,10,37.917717
-10.7,20,37.939272
0.7,20,37.961675
3.9,20,37.994841
7.7,20,38.014493
-3.9,20,38.043587
-10.9,20,38.071279
14.6,2,38.074541
-16.3,20,38.105904
-7.1,20,38.129921
0.9,20,38.161599
-2.9,20,38.191714
14.5,20,38.213686
23.2,8,38.223282
12.3,15,38.237322
4.9,20,38.261374
-18.9,20,38.2857
5.1,20,38.309485
-6.9,20,38.335436
13.9,18,38.357107
-2.7,20,38.384406
-12.3,20,38.402939
19.9,12,38.414619
-18.1,20,38.444363
10.7,20,38.464231
15.2,4,38.468231
0.3,20,38.493905
3.5,20,38.515194
-12.3,20,38.5366
0.5,20,38.561553
-3.3,20,38.589817
21.3,7,38.601964
3.3,20,38.628132
21.7,14,38.646228
16.7,20,38.679573
20.7,18,38.703107
-8.9,20,38.721909
-4.5,20,38.745531
12.3,11,38.756163
13.9,7,38.762923
10.5,20,38.788904
9.5,20,38.808574
5.5,20,38.83844
-11.1,20,38.861075
11.1,12,38.87349
11.1,20,38.889516
-3.5,20,38.90993
9.5,20,38.935191
-9.1,20,38.951679
-2.7,20,38.972203
8.1,20,38.994177
16.3,20,39.014928
9.9,20,39.035943
30.3,20,39.084736
-0.9,20,39.113214
3.1,20,39.142927
7.7,20,39.172241
-11.3,20,39.201809
5.1,20,39.229573
7.7,20,39.266869
24.9,20,39.290368
-2.3,20,39.310214
8.3,20,39.329551
7.9,20,39.35807
28.1,10,39.374103
5.1,20,39.39315
15.9,20,39.421523
0.5,20,39.446407
20.5,19,39.460431
8.9,20,39.472965
-1.9,20,39.49471
-8.1,20,39.515853
5.1,20,39.540627
-11.1,20,39.560584
15.9,20,39.586889
28.7,15,39.607478
-7.3,20,39.63599
27.7,14,39.655465
4.7,20,39.679645
-6.9,20,39.708546
21.7,20,39.730946
3.9,20,39.748944
17.3,20,39.769462
5.5,20,39.789531
-8.7,20,39.810287
7.5,20,39.829772
4.5,20,39.851269
7.1,20,39.873854
11.5,20,39.896349
-3.1,20,39.916314
14.7,17,39.933958
5.9,20,39.959751
-7.9,20,39.984917
21.3,20,40.007517
15.6,6,40.014726
-10.9,20,40.034913
12.3,20,40.056501
1.1,20,40.085235
8.5,20,40.118267
-1.5,20,40.153111
20.1,20,40.172632
12.7,20,40.201514
9.1,20,40.230583
-2.3,20,40.256515
0.5,20,40.278137
2.9,20,40.329506
26.3,9,40.342977
-11.7,20,40.369489
2.3,20,40.3908
20.7,20,40.413177
3.3,20,40.436859
-0.1,20,40.463728
32.1,19,40.481756
12.1,20,40.502792
21.9,9,40.513038
1.5,20,40.538623
22.9,12,40.553775
7.7,20,40.582867
9.7,20,40.610012
2.7,20,40.633706
18.3,16,40.659757
11.9,20,40.683578
15.1,19,40.716113
0.5,20,40.747959
-14.9,20,40.774747
21.7,9,40.783929
34.9,13,40.790791
25.3,12,40.81278
4.5,20,40.834624
8.5,20,40.862862
-9.7,20,40.886941
3.7,20,40.910288
-11.7,20,40.933812
13.7,20,40.949617
-19.5,20,40.967647
21.1,11,40.98423
-14.1,20,41.007468
13.1,20,41.028339
7.1,20,41.049486
19.5,20,41.072117
12.9,13,41.087982
16.9,20,41.109726
25.7,16,41.136416
5.3,20,41.161768
-8.3,20,41.191638
-4.1,20,41.219461
12.3,20,41.249752
21.3,20,41.271385
-8.3,20,41.290083
4.7,20,41.313483
19.5,14,41.329553
-3.1,20,41.34976
8.7,20,41.376997
8.3,20,41.395545
27.3,16,41.411839
-7.7,20,41.436163
19.5,17,41.458786
19.1,16,41.471813
28.3,15,41.484465
6.9,20,41.508042
12.9,20,41.563496
31.7,12,41.577352
23.0,6,41.583895
-2.9,20,41.613429
4.9,20,41.648828
-8.3,20,41.679791
-3.5,20,41.717941
-11.5,20,41.750154
4.9,20,41.781667
0.7,20,41.809932
6.1,20,41.844514
-23.9,20,41.866964
-6.5,20,41.889841
19.7,20,41.919718
4.1,20,41.94589
-14.5,20,41.969529
7.9,20,41.987765
7.1,20,42.00458
1.3,20,42.026698
-3.1,20,42.056444
4.3,20,42.080063
-18.9,20,42.0997
31.9,13,42.109826
-12.5,20,42.137888
18.1,11,42.15164
19.5,20,42.182546
-9.9,20,42.213385
-15.1,20,42.239821
-5.9,20,42.265211
0.7,20,42.29062
16.1,20,42.31966
16.3,20,42.348342
4.9,20,42.37435
9.5,20,42.394811
-20.7,20,42.424046
-19.1,20,42.448211
10.5,20,42.468241
-6.5,20,42.495579
22.9,20,42.522109
-11.3,20,42.545762
11.1,20,42.565886
19.6,6,42.569928
3.5,20,42.592866
2.9,20,42.614577
11.5,20,42.636567
14.9,20,42.664969
21.9,7,42.677374
5.9,20,42.763704
1.9,20,42.804438
7.7,20,42.835256
11.9,20,42.860967
-8.9,20,42.890555
22.3,14,42.908281
-2.7,20,42.94282
22.9,20,42.975756
5.5,20,43.001978
26.9,20,43.027024
25.5,9,43.036537
20.5,20,43.060242
23.5,14,43.072792
17.1,20,43.103544
12.1,20,43.121644
15.4,8,43.134402
18.5,11,43.149938
16.9,17,43.174317
4.9,20,43.198422
-10.7,20,43.231806
-10.9,20,43.256922
-18.1,20,43.282755
-7.9,20,43.306954
4.5,20,43.332807
7.5,20,43.462266
12.7,20,43.4816
-5.3,20,43.499781
0.7,20,43.521181
-10.9,20,43.541608
-9.1,20,43.560099
8.9,20,43.578077
14.9,18,43.599699
17.7,20,43.619662
28.5,10,43.627982
26.5,9,43.637858
-7.3,20,43.660387
17.3,16,43.683439
4.1,20,43.706651
-2.9,20,43.729811
8.9,20,43.759897
-3.3,20,43.788011
28.5,15,43.805993
19.1,20,43.831801
-18.1,20,43.852141
15.8,6,43.859922
16.5,19,43.885728
8.3,20,43.90994
13.9,20,43.937026
14.7,12,43.949743
0.3,20,43.971964
4.7,20,43.989993
-0.7,20,44.011326
-6.7,20,44.031685
22.9,20,44.058544
3.7,20,44.081081
12.5,20,44.110651
3.7,20,44.138507
0.5,20,44.15974
7.7,20,44.19154
12.1,20,44.224772
15.1,20,44.257757
9.1,20,44.307325
-4.5,20,44.340673
13.9,20,44.364871
-4.5,20,44.385677
17.3,7,44.390226
22.1,12,44.408415
14.3,20,44.435376
1.1,20,44.459446
5.7,20,44.493026
-3.7,20,44.516272
10.7,20,44.546952
2.7,20,44.572214
-2.9,20,44.593433
16.7,5,44.599951
23.5,20,44.621953
-3.9,20,44.640114
21.3,20,44.661584
4.9,20,44.688674
4.9,20,44.727983
-5.7,20,44.757811
8.7,20,44.790637
8.9,20,44.82199
4.1,20,44.856003
1.3,20,44.88245
18.1,12,44.894965
4.5,20,44.913996
1.7,20,44.939473
16.7,20,44.962765
-3.7,20,44.982703
-2.7,20,44.999509
14.9,19,45.016703
-2.7,20,45.039777
25.1,14,45.059772
5.1,20,45.086449
13.5,20,45.112182
11.3,20,45.209861
-0.1,20,45.235654
14.7,20,45.262226
20.9,15,45.289463
-3.3,20,45.321978
15.5,20,45.351632
5.9,20,45.379762
10.3,20,45.411021
-10.1,20,45.435489
-1.9,20,45.455877
20.9,20,45.479924
8.3,20,45.505601
5.3,20,45.526599
7.3,20,45.54717
5.1,20,45.5709
37.1,15,45.593931
2.5,20,45.618691
28.3,19,45.640332
-2.9,20,45.695768
-10.3,20,45.738573
0.7,20,45.776901
25.1,20,45.822339
26.7,9,45.835858
-8.1,20,45.865674
11.9,20,45.905947
-3.7,20,45.929738
9.3,20,45.95571
3.7,20,45.97979
8.7,20,46.012842
-2.1,20,46.040206
0.7,20,46.062546
10.9,20,46.091455
32.5,17,46.116206
33.9,11,46.125858
5.7,20,46.147929
20.0,6,46.159029
7.9,20,46.184986
5.5,20,46.21612
22.9,12,46.229543
-4.3,20,46.263902
-15.1,20,46.296489
-7.1,20,46.326996
-1.9,20,46.358573
18.5,20,46.388887
6.1,20,46.416738
12.7,20,46.440047
24.1,20,46.459601
9.9,20,46.490074
-1.9,20,46.516511
-19.7,20,46.537483
1.7,20,46.559771
9.3,20,46.587522
12.9,20,46.611697
-2.7,20,46.63072
8.9,20,46.651583
15.3,20,46.678775
1.3,20,46.700017
21.5,13,46.714925
9.1,20,46.749692
-10.9,20,46.784132
0.1,20,46.826818
0.7,20,46.859563
3.5,20,46.892753
5.5,20,46.933447
8.9,20,46.963928
-5.1,20,47.024953
34.7,20,47.056286
7.1,20,47.083911
5.3,20,47.108164
-3.7,20,47.130717
-10.9,20,47.151691
9.9,13,47.192788
20.1,20,47.219779
-3.5,20,47.260924
16.4,8,47.273467
16.5,20,47.313799
-11.7,20,47.362645
12.3,20,47.397931
6.5,20,47.431037
16.5,20,47.463101
29.3,15,47.483145
-10.9,20,47.50964
1.5,20,47.537085
-14.1,20,47.567955
-13.5,20,47.632323
10.5,20,47.658312
-11.9,20,47.684164
-3.7,20,47.711996
7.9,20,47.735406
-7.5,20,47.765056
-11.7,20,47.806082
15.5,20,47.845081
-5.9,20,47.893819
3.7,20,47.937932
6.9,20,47.979475
-36.1,20,48.011239
11.7,20,48.036261
13.1,20,48.067261
18.5,16,48.098247
7.7,20,48.127764
-3.9,20,48.154845
12.9,20,48.184033
16.5,15,48.202969
5.3,20,48.236047
20.3,12,48.257133
15.9,20,48.30384
-0.1,20,48.339613
22.5,14,48.374681
15.9,20,48.412052
9.3,20,48.457719
23.3,10,48.516208
-5.9,20,48.555115
31.1,20,48.586697
3.5,20,48.619914
19.1,17,48.641199
19.5,14,48.664012
18.9,20,48.691982
-5.1,20,48.726286
0.3,20,48.754184
5.9,20,48.789973
5.5,20,48.81758
-3.1,20,48.850114
22.9,10,48.864315
4.7,20,48.897291
4.7,20,48.928717
13.5,20,48.987391
23.5,19,49.033762
-0.1,20,49.073436
-9.9,20,49.106073
31.5,20,49.133666
20.1,20,49.167711
8.9,20,49.195845
23.5,14,49.214607
-4.1,20,49.239907
17.9,13,49.255064
13.1,20,49.294304
18.3,20,49.327858
25.9,20,49.365055
6.3,20,49.39981
7.3,20,49.433521
-4.3,20,49.468795
17.9,20,49.489902
5.3,20,49.509786
-6.3,20,49.540682
-12.3,20,49.570542
5.7,20,49.59053
-8.1,20,49.61486
28.3,15,49.632366
7.1,20,49.659792
-4.7,20,49.681546
22.3,11,49.698447
1.1,20,49.732088
5.3,20,49.756058
-16.1,20,49.786006
10.7,20,49.816134
-4.1,20,49.853213
22.5,20,49.895359
10.9,20,49.931091
7.1,20,49.972323
0.7,20,50.012571
5.7,20,50.048272
19.3,20,50.079708
5.3,20,50.10489
8.3,20,50.132927
-6.9,20,50.162097
-6.9,20,50.193485
-14.9,20,50.224636
2.9,20,50.25978
-7.1,20,50.289934
4.7,20,50.324385
21.5,20,50.36192
12.7,19,50.391896
21.9,20,50.436807
-1.1,20,50.472738
-14.7,20,50.5083
16.4,8,50.523951
11.1,20,50.559962
-4.3,20,50.609656
20.0,6,50.609656
0.3,20,50.640187
-20.3,20,50.663507
26.9,20,50.693095
9.3,20,50.714576
24.3,20,50.757009
24.5,20,50.787282
4.9,20,50.824338
-11.1,20,50.893399
0.3,20,50.96013
16.5,20,50.994348
3.7,20,51.031237
-7.3,20,51.059556
-19.1,20,51.089835
-11.3,20,51.117117
6.9,20,51.140944
0.7,20,51.159851
-7.1,20,51.194895
1.7,20,51.226576
22.3,16,51.24888
17.5,5,51.26166
22.5,14,51.27972
7.7,20,51.302696
5.5,20,51.331553
-9.5,20,51.358015
2.7,20,51.39719
16.5,20,51.443802
-0.1,20,51.478069
11.5,20,51.513738
-10.1,20,51.537259
6.1,20,51.56771
8.9,20,51.599534
-8.7,20,51.628327
-3.1,20,51.654571
10.5,18,51.678397
18.7,20,51.700597
20.9,13,51.713108
8.9,20,51.737123
25.1,11,51.751203
12.3,20,51.772179
11.9,20,51.797729
-6.9,20,51.830561
14.1,20,51.860042
-7.5,20,51.892397
23.7,20,51.92759
-8.1,20,51.96281
9.9,20,51.991579
13.3,20,52.022886
13.3,20,52.046931
20.1,20,52.074742
-7.9,20,52.107812
5.1,20,52.156068
-13.9,20,52.18324
15.5,20,52.212387
5.7,20,52.241841
23.5,20,52.269899
25.9,13,52.288915
24.7,15,52.324805
7.9,20,52.417554
11.1,20,52.501508
16.3,19,52.5396
15.3,20,52.587246
14.1,20,52.62795
7.7,20,52.657965
0.7,20,52.685581
20.5,20,52.722605
9.1,20,52.748277
26.1,20,52.778012
3.3,20,52.806817
26.7,13,52.835222
2.9,20,52.887631
10.3,20,52.931199
1.7,20,52.997013
19.7,20,53.043826
13.5,5,53.049826
-0.1,20,53.091691
6.1,20,53.121556
-19.3,20,53.151852
-10.9,20,53.186046
31.1,13,53.206083
25.9,20,53.238041
0.9,20,53.268128
16.6,8,53.279568
-3.1,20,53.375737
-2.7,20,53.407038
1.5,20,53.471996
-6.1,20,53.507651
7.1,20,53.541619
-14.5,20,53.572081
8.9,20,53.599441
12.3,20,53.636712
20.5,11,53.654763
0.9,20,53.685592
12.7,20,53.719746
11.7,20,53.741691
4.5,20,53.764241
-6.7,20,53.793961
5.7,20,53.820327
15.5,20,53.853857
25.5,20,53.887805
3.7,20,53.924154
9.5,20,53.969723
9.9,20,53.999509
12.1,20,54.028377
12.9,20,54.056377
0.5,20,54.099722
6.3,20,54.124693
-7.9,20,54.14986
13.5,20,54.176368
1.3,20,54.199908
-9.9,20,54.223473
7.7,20,54.246657
15.3,20,54.263816
20.9,20,54.284949
3.9,20,54.308215
42.9,20,54.329757
-5.9,20,54.350322
6.7,20,54.374423
3.9,20,54.401904
10.9,20,54.431785
12.0,6,54.43679
21.7,20,54.477916
9.5,20,54.516123
-19.3,20,54.552302
1.1,20,54.588136
17.7,5,54.598675
4.9,20,54.629748
19.7,20,54.662869
3.1,20,54.691672
5.7,20,54.719787
1.1,20,54.747061
11.1,20,54.771505
24.5,20,54.789674
4.1,20,54.821803
6.1,20,54.845527
16.3,20,54.869847
14.7,20,54.907825
12.3,20,54.948671
5.1,20,54.988316
1.3,20,55.029971
-2.1,20,55.077127
18.7,20,55.12574
26.3,9,55.1428
1.9,20,55.185058
20.9,20,55.223873
6.7,20,55.256334
21.3,11,55.26737
10.3,20,55.29249
13.3,20,55.316436
20.2,8,55.326725
23.6,6,55.335955
-3.3,20,55.367158
25.3,20,55.408594
28.1,20,55.451374
8.7,17,55.491354
11.1,20,55.527647
-6.1,20,55.563912
5.3,20,55.599453
15.7,10,55.6183
-4.1,20,55.692625
6.9,20,55.720677
10.9,20,55.74979
23.2,8,55.760791
13.7,20,55.787062
6.7,20,55.819746
16.3,20,55.85397
17.3,20,55.880982
1.1,20,55.904733
6.7,20,55.934641
-5.7,20,55.969936
-3.5,20,56.004894
10.3,20,56.034995
2.1,20,56.064919
16.7,20,56.163813
29.3,20,56.207345
30.3,16,56.236083
20.1,20,56.262633
13.3,20,56.293886
-1.7,20,56.322605
39.5,20,56.351649
16.9,13,56.366763
5.3,20,56.391287
7.7,20,56.423867
7.7,20,56.470426
5.5,20,56.511656
20.3,20,56.545522
11.7,20,56.575083
12.7,20,56.608099
-10.1,20,56.629717
-4.1,20,56.65571
4.5,20,56.675252
26.3,11,56.684764
-10.3,20,56.711855
-0.1,20,56.731317
33.5,18,56.748588
-1.9,20,56.766302
26.7,20,56.78627
19.0,6,56.791849
21.3,20,56.81275
-3.3,20,56.831879
12.7,20,56.850911
12.5,20,56.871527
1.7,20,56.893527
11.3,20,56.913545
38.7,20,56.935915
8.1,20,56.963207
16.3,20,56.990464
1.7,20,57.019433
4.5,20,57.044321
9.5,20,57.070258
-0.1,20,57.098571
-1.1,20,57.144156
6.3,20,57.171604
11.3,20,57.203646
14.9,20,57.223676
8.7,20,57.246711
3.3,20,57.265941
11.7,20,57.287924
24.4,8,57.296443
29.9,12,57.307934
-0.7,20,57.326969
3.7,20,57.349472
9.7,20,57.376172
17.7,20,57.395207
1.3,20,57.414413
16.7,20,57.436343
22.9,16,57.460409
0.3,20,57.488012
20.5,20,57.514648
-4.9,20,57.546273
15.3,20,57.575372
5.3,20,57.60627
0.7,20,57.634642
16.9,20,57.659116
15.9,20,57.68187
-7.9,20,57.703025
9.9,20,57.721064
12.1,20,57.751059
9.7,20,57.778525
13.9,20,57.798568
4.1,20,57.816598
9.9,20,57.840675
17.9,20,57.867707
19.9,20,57.89588
13.5,20,57.927403
7.9,20,57.949397
42.7,20,57.973943
25.3,11,57.989685
-5.9,20,58.016738
6.7,20,58.062999
33.7,11,58.080143
-2.9,20,58.112347
-10.9,20,58.147238
7.5,20,58.178118
4.9,20,58.204735
1.9,20,58.236943
27.7,14,58.262174
24.9,20,58.299846
15.7,20,58.33338
23.7,20,58.373501
20.7,9,58.385005
3.7,20,58.419191
14.9,20,58.456961
4.1,20,58.501579
-8.1,20,58.585694
14.3,20,58.626116
15.3,20,58.664411
13.3,20,58.700476
16.1,20,58.729495
8.9,20,58.764629
-0.5,20,58.794738
9.1,20,58.826975
13.3,20,58.859285
13.5,20,58.889424
13.5,20,58.927538
29.5,11,58.944594
7.7,20,58.97263
5.1,20,59.097615
-11.1,20,59.131591
-7.3,20,59.173617
1.3,20,59.218002
11.1,20,59.256673
-5.1,20,59.288785
7.5,20,59.314124
1.1,20,59.335588
15.9,17,59.357348
-9.9,20,59.373286
16.1,20,59.393543
9.7,20,59.42775
16.9,20,59.454544
30.9,19,59.480731
17.7,20,59.513638
19.5,20,59.543543
13.9,20,59.579498
10.9,20,59.610927
15.3,20,59.639702
1.7,20,59.666732
17.1,20,59.691397
18.5,14,59.712044
24.3,20,59.740802
23.3,12,59.757321
22.5,12,59.77099
15.7,20,59.797506
10.3,20,59.824465
4.9,20,59.84453
34.3,19,59.872787
3.9,20,59.895347
-7.1,20,59.917301
9.3,20,59.939742
10.9,20,59.964737
8.5,20,59.987301
15.9,20,60.012904
1.3,20,60.036442
-4.3,20,60.060776
16.3,19,60.099454
11.7,20,60.13224
1.3,20,60.179618
13.5,20,60.209075
4.3,20,60.231447
32.9,20,60.258491
43.5,19,60.284827
11.7,20,60.309482
5.9,20,60.329491
-3.5,20,60.350858
-3.1,20,60.372082
7.3,20,60.39126
-20.1,20,60.414839
24.3,20,60.437055
6.9,20,60.454149
19.9,20,60.479421
-0.7,20,60.499641
4.1,20,60.519486
7.5,20,60.547413
10.9,20,60.579626
13.5,20,60.612863
11.5,20,60.645638
33.1,18,60.660408
1.5,20,60.697572
5.7,20,60.723168
18.5,11,60.734511
18.5,20,60.761352
14.5,20,60.790018
12.5,20,60.80964
-0.7,20,60.827418
19.9,20,60.844598
20.5,20,60.860678
13.3,20,60.8878
9.1,20,60.912106
30.5,12,60.925401
-7.5,20,60.94948
11.7,20,60.970106
6.3,20,60.988054
13.3,20,61.004084
2.5,20,61.033902
17.3,20,61.059559
22.5,9,61.071158
13.1,20,61.101556
8.3,20,61.133566
23.1,12,61.149532
17.7,15,61.169533
20.7,20,61.195512
24.7,20,61.225984
16.5,20,61.248197
1.5,20,61.266291
28.9,11,61.281483
-7.1,20,61.30482
-4.7,20,61.326956
7.5,20,61.351342
14.9,20,61.370748
9.3,20,61.421103
16.5,20,61.442163
3.5,20,61.461293
22.1,20,61.483599
17.7,5,61.489812
8.7,20,61.517829
8.3,20,61.54027
25.5,9,61.547278
4.7,20,61.571544
2.3,20,61.592177
21.1,20,61.623397
9.1,20,61.651663
16.5,20,61.679579
5.9,20,61.711853
-3.1,20,61.739411
33.9,18,61.759917
12.7,20,61.78805
23.1,11,61.798563
16.5,20,61.819752
13.1,20,61.844739
20.9,20,61.861909
10.1,20,61.892651
19.7,20,61.913196
11.1,20,61.9366
15.1,20,61.959828
5.5,20,61.979461
18.3,20,62.007393
-14.7,20,62.027348
29.5,14,62.045561
12.7,20,62.067866
9.3,20,62.099433
8.5,20,62.127623
9.1,20,62.162057
11.7,20,62.190881
28.4,8,62.204401
9.1,20,62.229543
-2.5,20,62.262175
9.5,20,62.302663
29.1,20,62.335868
8.9,20,62.370591
0.9,20,62.400396
9.7,20,62.435894
21.3,20,62.468757
18.1,20,62.502723
29.7,20,62.531523
31.3,19,62.553879
16.3,20,62.579553
22.7,9,62.592697
23.7,20,62.6296
-7.9,20,62.667618
20.3,20,62.707725
32.1,15,62.739759
18.3,7,62.749393
8.7,20,62.789721
10.1,20,62.85401
-0.3,20,62.87974
7.5,20,62.914411
-2.9,20,62.943479
16.3,20,62.969407
-2.9,20,62.99484
4.3,20,63.021776
20.1,15,63.0439
-3.1,20,63.066269
0.3,20,63.084586
20.1,20,63.107922
27.7,20,63.136706
12.5,20,63.165352
20.5,20,63.199427
1.1,20,63.229414
-8.1,20,63.26142
11.9,20,63.289921
11.5,20,63.314783
16.9,20,63.340641
8.5,20,63.368178
8.5,20,63.394361
13.3,20,63.416049
6.7,20,63.443484
-3.9,20,63.470638
20.1,17,63.490686
13.5,20,63.513938
13.9,20,63.539843
8.5,20,63.561491
6.9,20,63.587759
